Waf: Entering directory `/home/anon/tarball/ns-allinone-3.35/ns-3.35/build'
Waf: Leaving directory `/home/anon/tarball/ns-allinone-3.35/ns-3.35/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.568s)
4.31434 0.323091 536 1072
4.37636 0.0620174 1072 1340
4.43838 0.0620179 1340 1554
4.5004 0.0620174 1554 1738
4.56241 0.0620174 1738 1903
4.62396 0.0615458 1903 2053
4.68551 0.0615454 2053 2192
4.74705 0.0615458 2192 2323
4.748 0.000944138 2323 2446
4.80907 0.0610733 2446 2563
4.81001 0.000944138 2563 2675
4.87109 0.0610738 2675 2782
4.87203 0.000943661 2782 2885
4.9331 0.0610738 2885 2984
4.93405 0.000944138 2984 3080
4.99465 0.0606012 3080 3173
4.99559 0.000944138 3173 3263
5.0562 0.0606017 3263 3351
5.11823 0.0620365 3351 2144
5.11967 0.00143528 2144 1608
5.12014 0.000472069 1608 1072
5.24087 0.120731 1072 1340
5.30242 0.0615454 1340 1554
5.36443 0.0620179 1554 1738
5.42645 0.0620174 1738 1903
5.488 0.0615454 1903 2053
5.54954 0.0615458 2053 2192
5.61109 0.0615454 2192 2323
5.61203 0.000944138 2323 2446
5.67311 0.0610738 2446 2563
5.67405 0.000943661 2563 2675
5.73512 0.0610738 2675 2782
5.73607 0.000944138 2782 2885
5.79714 0.0610733 2885 2984
5.79808 0.000944138 2984 3080
5.85869 0.0606017 3080 3173
5.85963 0.000944138 3173 3263
5.92023 0.0606012 3263 3351
5.92118 0.000944138 3351 3436
5.92212 0.000944138 3436 3519
5.98225 0.0601296 3519 3600
5.98319 0.000943661 3600 3679
5.98414 0.000944138 3679 3757
6.04427 0.0601296 3757 3833
6.04521 0.000944138 3833 3907
6.04616 0.000943661 3907 3980
6.10581 0.0596581 3980 4052
6.10676 0.000943661 4052 4122
6.1077 0.000944138 4122 4191
6.16736 0.0596576 4191 4259
6.1683 0.000944138 4259 4326
6.22987 0.0615644 4326 3216
6.23034 0.000472069 3216 2680
6.23132 0.000982761 2680 2144
6.23179 0.000471592 2144 1742
6.29051 0.0587139 1742 1072
6.29143 0.000924587 1072 1340
6.35205 0.0606208 1340 1554
6.4136 0.0615458 1554 1738
6.47562 0.0620174 1738 1903
6.53716 0.0615458 1903 2053
6.59871 0.0615454 2053 2192
6.66025 0.0615454 2192 2323
6.6612 0.000944138 2323 2446
6.72227 0.0610738 2446 2563
6.72321 0.000944138 2563 2675
6.78429 0.0610733 2675 2782
6.78523 0.000944138 2782 2885
6.84631 0.0610733 2885 2984
6.84725 0.000944138 2984 3080
6.90785 0.0606017 3080 3173
6.9088 0.000944138 3173 3263
6.9694 0.0606012 3263 3351
6.97034 0.000944138 3351 3436
6.97128 0.000944138 3436 3519
7.03141 0.0601296 3519 3600
7.03236 0.000943661 3600 3679
7.0333 0.000944138 3679 3757
7.09343 0.0601296 3757 3833
7.09438 0.000944138 3833 3907
7.155 0.0606208 3907 3216
7.15547 0.000472069 3216 2680
7.15594 0.000472069 2680 2144
7.15641 0.000471592 2144 1668
7.1569 0.000491619 1668 1340
7.15738 0.000471592 1340 1072
7.21654 0.0591664 1072 1340
7.21654 0 1340 1554
7.27809 0.0615458 1554 1738
7.34011 0.0620174 1738 1903
7.40165 0.0615458 1903 2053
7.52478 0.123129 2053 1072
7.58633 0.0615458 1072 1340
7.64787 0.0615454 1340 1554
7.70989 0.0620174 1554 1738
7.77191 0.0620179 1738 1903
7.83345 0.0615454 1903 2053
7.895 0.0615458 2053 2192
7.95654 0.0615454 2192 2323
7.95749 0.000944138 2323 2446
8.08062 0.12313 2446 1608
8.08109 0.000472069 1608 1072
8.14216 0.0610733 1072 1340
8.20371 0.0615454 1340 1554
8.26573 0.0620174 1554 1738
8.32774 0.0620174 1738 1903
8.38929 0.0615463 1903 2053
8.65131 0.262017 2053 2192
8.71332 0.0620174 2192 2323
8.71427 0.000944138 2323 2446
8.77534 0.0610733 2446 2563
8.77629 0.000944138 2563 2675
8.83736 0.0610743 2675 2782
8.8383 0.000943184 2782 2885
8.89938 0.0610743 2885 2984
8.90032 0.000944138 2984 3080
8.96092 0.0606012 3080 3173
8.96187 0.000944138 3173 3263
9.02247 0.0606012 3263 3351
9.02341 0.000944138 3351 3436
9.02436 0.000944138 3436 3519
9.08449 0.0601292 3519 3600
9.08543 0.000944138 3600 3679
9.08637 0.000944138 3679 3757
9.1465 0.0601301 3757 3833
9.20807 0.0615644 3833 3216
9.20854 0.000472069 3216 2680
9.20998 0.00143528 2680 2144
9.21045 0.000472069 2144 1668
9.21092 0.000472069 1668 1340
9.21139 0.000472069 1340 1072
9.26961 0.0582218 1072 1340
9.26961 0 1340 1554
9.33116 0.0615454 1554 1738
9.39318 0.0620184 1738 1903
9.45472 0.0615454 1903 2053
9.51627 0.0615454 2053 2192
9.57781 0.0615454 2192 2323
9.70094 0.12313 2323 1608
