Waf: Entering directory `/home/anon/tarball/ns-allinone-3.35/ns-3.35/build'
Waf: Leaving directory `/home/anon/tarball/ns-allinone-3.35/ns-3.35/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.533s)
13.6502 0.000944138 3600 3679
13.6511 0.000944138 3679 3757
13.7113 0.0601292 3757 3833
13.7136 0.00237942 3833 3216
13.7728 0.059186 3216 2680
13.7733 0.000472069 2680 2144
13.7743 0.000963211 2144 1668
13.7747 0.000472069 1668 1340
13.7752 0.000472069 1340 1072
13.7757 0.000452042 1072 1340
13.7757 0 1340 1554
13.8372 0.0615654 1554 1738
13.8992 0.0620174 1738 1903
13.9608 0.0615454 1903 2053
14.0223 0.0615454 2053 2192
14.0839 0.0615463 2192 2323
14.207 0.123129 2323 1608
14.2075 0.000472069 1608 1072
14.2686 0.0610743 1072 1340
14.3301 0.0615454 1340 1554
14.3921 0.0620174 1554 1738
14.4541 0.0620174 1738 1903
14.5157 0.0615454 1903 2053
14.5772 0.0615463 2053 2192
14.6388 0.0615454 2192 2323
14.6397 0.000944138 2323 2446
14.7008 0.0610733 2446 2563
14.7017 0.000944138 2563 2675
14.7628 0.0610733 2675 2782
14.7638 0.000944138 2782 2885
14.8248 0.0610733 2885 2984
14.8258 0.000944138 2984 3080
14.8864 0.0606022 3080 3173
14.8873 0.000943184 3173 3263
14.9479 0.0606022 3263 3351
14.9489 0.000944138 3351 3436
14.9498 0.000944138 3436 3519
15.0099 0.0601292 3519 3600
15.0109 0.000944138 3600 3679
15.0118 0.000944138 3679 3757
15.072 0.0601292 3757 3833
15.0729 0.000944138 3833 3907
15.0738 0.000944138 3907 3980
15.1335 0.0596571 3980 4052
15.1344 0.000944138 4052 4122
15.1354 0.000944138 4122 4191
15.195 0.0596581 4191 4259
15.196 0.000944138 4259 4326
15.1969 0.000943184 4326 4392
15.2566 0.0596581 4392 4457
15.2575 0.000944138 4457 4521
15.3182 0.0606203 4521 3752
15.3196 0.00143528 3752 2680
15.3206 0.000963211 2680 1608
15.3826 0.0620174 1608 1786
15.4413 0.0586948 1786 1946
15.5028 0.0615454 1946 2093
15.5644 0.0615454 2093 2230
15.6259 0.0615463 2230 2358
15.6268 0.000943184 2358 2479
15.6879 0.0610743 2479 2594
15.6889 0.000944138 2594 2704
15.7499 0.0610733 2704 2810
15.7509 0.000944138 2810 2912
15.8115 0.0606012 2912 3010
15.8124 0.000944138 3010 3105
15.873 0.0606012 3105 3197
15.874 0.000944138 3197 3286
15.9346 0.0606022 3286 3373
15.9355 0.000943184 3373 3458
15.9365 0.000944138 3458 3541
15.9966 0.0601301 3541 3622
15.9975 0.000944138 3622 3701
15.9985 0.000944138 3701 3778
16.0586 0.0601292 3778 3854
16.0596 0.000944138 3854 3928
16.0605 0.000944138 3928 4001
16.1202 0.0596581 4001 4072
16.1211 0.000944138 4072 4142
16.122 0.00094223 4142 4211
16.1817 0.0596581 4211 4279
16.1826 0.000944138 4279 4346
16.1836 0.000944138 4346 4412
16.2432 0.0596581 4412 4477
16.2442 0.000944138 4477 4541
16.2451 0.000944138 4541 4604
16.2461 0.000944138 4604 4666
16.3053 0.059185 4666 4727
16.3062 0.000944138 4727 4787
16.3081 0.00188828 4787 4847
16.3673 0.059185 4847 4906
16.3682 0.000944138 4906 4964
16.3701 0.00188828 4964 5021
16.3711 0.000944138 5021 5078
16.4288 0.0577698 5078 5134
16.4298 0.000944138 5134 5189
16.4317 0.00188637 5189 5244
16.4326 0.000944138 5244 5298
16.4904 0.0577698 5298 5352
16.4913 0.000944138 5352 5405
16.4932 0.00188828 5405 5458
16.4942 0.000944138 5458 5510
16.5519 0.0577698 5510 5562
16.5529 0.000944138 5562 5613
16.5538 0.000944138 5613 5664
16.5562 0.00237846 5664 4824
16.6135 0.0572987 4824 4288
16.614 0.000471115 4288 3752
16.6149 0.000944138 3752 3038
16.6154 0.000471115 3038 2144
16.6177 0.0023613 2144 2278
16.6784 0.0606194 2278 2404
16.6793 0.000944138 2404 2523
16.9408 0.261547 2523 2636
17.0034 0.0625076 2636 1608
17.0644 0.0610924 1608 1072
17.0649 0.000453949 1072 1340
17.1265 0.0615654 1340 1554
17.1885 0.0620174 1554 1738
17.2505 0.0620174 1738 1903
17.312 0.0615444 1903 2053
17.3736 0.0615463 2053 2192
17.4351 0.0615463 2192 2323
17.4361 0.000944138 2323 2446
17.5592 0.123129 2446 1608
17.5597 0.000471115 1608 1072
17.6208 0.0610752 1072 1340
17.6823 0.0615444 1340 1554
17.8675 0.185167 1554 536
17.929 0.0615444 536 1072
17.929 0 1072 1340
17.991 0.0620174 1340 1554
18.053 0.0620174 1554 1738
18.1151 0.0620193 1738 1903
18.1766 0.0615444 1903 2053
18.2382 0.0615463 2053 2192
18.2997 0.0615444 2192 2323
18.3006 0.000944138 2323 2446
18.3617 0.0610733 2446 2563
18.3627 0.000944138 2563 2675
18.4237 0.0610752 2675 2782
18.4247 0.00094223 2782 2885
18.4867 0.0620193 2885 2984
18.5497 0.0629807 2984 2144
18.6103 0.0606194 2144 1608
18.6108 0.000473022 1608 1072
18.6117 0.000925064 1072 1340
18.6733 0.0615635 1340 1554
18.7353 0.0620174 1554 1738
18.8598 0.124546 1738 1072
18.9214 0.0615463 1072 1340
18.9829 0.0615654 1340 1554
19.045 0.0620174 1554 1738
19.107 0.0620174 1738 1903
19.2301 0.123129 1903 1072
19.2916 0.0615463 1072 1340
19.3532 0.0615444 1340 1554
19.4152 0.0620174 1554 1738
19.4772 0.0620174 1738 1903
19.5388 0.0615463 1903 2053
19.6003 0.0615463 2053 2192
19.6619 0.0615444 2192 2323
19.6628 0.000944138 2323 2446
19.7239 0.0610733 2446 2563
19.7248 0.000944138 2563 2675
19.7859 0.0610752 2675 2782
19.7868 0.00094223 2782 2885
19.8479 0.0610752 2885 2984
19.8489 0.000944138 2984 3080
19.9095 0.0606003 3080 3173
19.9104 0.000944138 3173 3263
19.971 0.0606022 3263 3351
19.972 0.000944138 3351 3436
19.9729 0.000944138 3436 3519
20.033 0.0601292 3519 3600
20.0946 0.0615654 3600 2680
20.0951 0.000471115 2680 2144
20.096 0.000963211 2144 1608
20.0965 0.000473022 1608 1072
20.1561 0.0596371 1072 1340
20.2177 0.0615463 1340 1554
20.2797 0.0620174 1554 1738
20.3417 0.0620174 1738 1903
20.5264 0.184675 1903 2053
20.5273 0.000944138 2053 2192
20.5889 0.0615463 2192 2323
20.5898 0.00094223 2323 2446
20.6509 0.0610752 2446 2563
20.6518 0.000944138 2563 2675
20.7129 0.0610733 2675 2782
20.7139 0.000944138 2782 2885
20.7749 0.0610733 2885 2984
20.7759 0.000944138 2984 3080
20.8365 0.0606003 3080 3173
20.8374 0.000944138 3173 3263
20.898 0.0606022 3263 3351
20.899 0.000944138 3351 3436
20.8999 0.000944138 3436 3519
20.96 0.0601292 3519 3600
20.961 0.000944138 3600 3679
20.9619 0.000944138 3679 3757
21.0221 0.0601292 3757 3833
21.023 0.000944138 3833 3907
21.0239 0.000944138 3907 3980
21.0836 0.0596581 3980 4052
21.0846 0.000944138 4052 4122
21.0855 0.000944138 4122 4191
21.1452 0.0596561 4191 4259
21.1461 0.000944138 4259 4326
21.147 0.000944138 4326 4392
21.2067 0.0596581 4392 4457
21.2076 0.000944138 4457 4521
21.2086 0.000944138 4521 4584
21.2095 0.000944138 4584 4646
21.2687 0.059185 4646 4707
21.2697 0.000944138 4707 4768
21.2706 0.000944138 4768 4828
21.2715 0.000944138 4828 4887
21.3317 0.0601482 4887 4288
21.3322 0.000473022 4288 3752
21.3326 0.000471115 3752 3216
21.3331 0.000473022 3216 2827
21.3341 0.000944138 2827 1876
21.3923 0.05826 1876 1608
21.3932 0.000925064 1608 1876
21.3932 0 1876 2029
21.4543 0.0610924 2029 2170
21.5159 0.0615463 2170 2302
21.5168 0.000944138 2302 2426
21.5779 0.0610733 2426 2544
21.5788 0.000944138 2544 2656
21.6399 0.0610733 2656 2764
21.6409 0.000944138 2764 2867
21.7019 0.0610733 2867 2967
21.7635 0.0615654 2967 2144
21.764 0.000471115 2144 1608
21.7645 0.000492096 1608 1072
21.825 0.0605812 1072 1340
21.8866 0.0615463 1340 1554
21.9486 0.0620174 1554 1738
22.0106 0.0620174 1738 1903
22.0722 0.0615463 1903 2053
22.1337 0.0615444 2053 2192
22.1953 0.0615463 2192 2323
22.1962 0.000944138 2323 2446
22.2573 0.0610733 2446 2563
22.2582 0.000944138 2563 2675
22.3193 0.0610733 2675 2782
22.3202 0.000944138 2782 2885
22.3813 0.0610733 2885 2984
22.4429 0.0615463 2984 3080
22.5044 0.0615444 3080 3173
22.5053 0.000944138 3173 3263
22.5669 0.0615654 3263 2680
22.5674 0.000471115 2680 2144
22.5679 0.000473022 2144 1608
22.6275 0.0596771 1608 1072
22.6285 0.000925064 1072 1340
22.69 0.0615635 1340 1554
22.752 0.0620174 1554 1738
22.8141 0.0620174 1738 1903
23.0761 0.262018 1903 2053
23.1381 0.0620174 2053 2192
23.1996 0.0615463 2192 2323
23.2006 0.000944138 2323 2446
23.2617 0.0610733 2446 2563
23.2626 0.000944138 2563 2675
23.3237 0.0610733 2675 2782
23.3246 0.000944138 2782 2885
23.3857 0.0610733 2885 2984
23.3866 0.000944138 2984 3080
23.4472 0.0606022 3080 3173
23.4482 0.000944138 3173 3263
23.5088 0.0606003 3263 3351
23.5097 0.000944138 3351 3436
23.5708 0.0610733 3436 3519
23.5717 0.000944138 3519 3600
23.6328 0.0610752 3600 3679
23.6338 0.00094223 3679 3757
23.6347 0.000944138 3757 3833
23.6948 0.0601311 3833 3907
23.6958 0.000944138 3907 3980
23.6967 0.00094223 3980 4052
23.7564 0.0596581 4052 4122
23.7573 0.000944138 4122 4191
23.8179 0.0606022 4191 4259
23.8189 0.000944138 4259 4326
23.8795 0.0606003 4326 4392
23.8819 0.00238037 4392 3752
23.8823 0.000471115 3752 3216
23.941 0.0587139 3216 2680
23.9415 0.000473022 2680 2252
23.9425 0.000963211 2252 1608
23.9439 0.00139618 1608 1786
24.005 0.0610924 1786 1946
24.0665 0.0615463 1946 2093
24.1281 0.0615444 2093 2230
24.1896 0.0615463 2230 2358
24.1905 0.000944138 2358 2479
24.2516 0.0610733 2479 2594
24.2526 0.000944138 2594 2704
24.3136 0.0610733 2704 2810
24.3146 0.000944138 2810 2912
24.3752 0.0606022 2912 3010
24.3761 0.000944138 3010 3105
24.4367 0.0606003 3105 3197
24.4377 0.000944138 3197 3286
24.4983 0.0606022 3286 3373
24.4992 0.000944138 3373 3458
24.5002 0.000944138 3458 3541
24.5603 0.0601292 3541 3622
24.5612 0.000944138 3622 3701
24.5622 0.000944138 3701 3778
24.6223 0.0601292 3778 3854
24.6233 0.000944138 3854 3928
24.6242 0.000944138 3928 4001
24.6839 0.0596581 4001 4072
24.6848 0.000944138 4072 4142
24.6857 0.000944138 4142 4211
24.7454 0.0596561 4211 4279
24.7463 0.000944138 4279 4346
24.7473 0.000944138 4346 4412
24.8069 0.0596581 4412 4477
24.8079 0.000944138 4477 4541
24.8088 0.000944138 4541 4604
24.8098 0.000944138 4604 4666
24.869 0.059185 4666 4727
24.8699 0.000944138 4727 4787
24.8708 0.000944138 4787 4847
24.8718 0.000944138 4847 4906
24.931 0.059185 4906 4964
24.9319 0.000944138 4964 5021
24.9329 0.000944138 5021 5078
24.9338 0.000944138 5078 5134
24.9925 0.0587139 5134 5189
24.9935 0.000944138 5189 5244
24.9944 0.000944138 5244 5298
24.9954 0.000944138 5298 5352
25.0541 0.058712 5352 5405
25.055 0.000944138 5405 5458
25.056 0.000944138 5458 5510
25.0569 0.000944138 5510 5562
25.1171 0.0601501 5562 4824
25.1175 0.000471115 4824 4288
25.1185 0.000963211 4288 3752
25.119 0.000471115 3752 3395
25.1194 0.000473022 3395 2144
25.3008 0.181372 2144 1608
25.3623 0.0615444 1608 2144
25.3623 0 2144 2278
25.4244 0.0620365 2278 1608
25.4253 0.000963211 1608 1072
25.4859 0.0605831 1072 1340
25.5475 0.0615654 1340 1554
25.6095 0.0620174 1554 1738
25.6715 0.0620174 1738 1903
25.7331 0.0615463 1903 2053
25.7946 0.0615444 2053 2192
25.8562 0.0615463 2192 2323
25.9182 0.0620365 2323 1608
25.9187 0.000490189 1608 1072
25.9797 0.0610561 1072 1340
26.9797 1 1340 536
27.3028 0.32309 536 1072
28.3028 1 1072 536
28.6259 0.323092 536 1072
28.6879 0.0620174 1072 1340
28.75 0.0620174 1340 1554
28.812 0.0620174 1554 1738
28.874 0.0620193 1738 1903
28.9355 0.0615444 1903 2053
29.0596 0.124073 2053 1072
29.1212 0.0615463 1072 1340
29.1827 0.0615654 1340 1554
29.2447 0.0620174 1554 1738
29.3068 0.0620174 1738 1903
29.5688 0.262018 1903 2053
29.6308 0.0620174 2053 2192
29.6923 0.0615444 2192 2323
29.6933 0.000944138 2323 2446
29.7544 0.0610733 2446 2563
29.7553 0.000944138 2563 2675
29.8164 0.0610733 2675 2782
29.8789 0.0625095 2782 2144
29.9395 0.0606213 2144 1608
29.94 0.000471115 1608 1072
29.9409 0.000925064 1072 1340
30.0025 0.0615654 1340 1554
30.0645 0.0620174 1554 1738
30.1265 0.0620174 1738 1903
30.3112 0.184732 1903 1072
30.4344 0.123131 1072 536
30.4959 0.0615444 536 1072
30.4959 0 1072 1340
30.5579 0.0620174 1340 1554
30.62 0.0620174 1554 1738
30.682 0.0620174 1738 1903
30.7435 0.0615463 1903 2053
30.8051 0.0615463 2053 2192
30.8666 0.0615444 2192 2323
30.8676 0.000944138 2323 2446
30.9286 0.0610733 2446 2563
30.9296 0.000944138 2563 2675
31.0527 0.123131 2675 1608
31.0532 0.000471115 1608 1072
31.1142 0.0610733 1072 1340
31.1758 0.0615463 1340 1554
31.2378 0.0620174 1554 1738
31.2998 0.0620174 1738 1903
